Time            T               dT              flags          
1.6790235E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790278E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790322E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790365E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790409E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790452E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790495E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790539E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6790582E+11  2.5651100E+02  1.5200000E-01  0.0000000E+00 
1.6790626E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6790626E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6790669E+11  2.5648150E+02  1.5300000E-01  0.0000000E+00 
1.6790669E+11  2.5648150E+02  1.5300000E-01  0.0000000E+00 
1.6790713E+11  2.5644300E+02  1.5400000E-01  0.0000000E+00 
1.6790756E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790800E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6790843E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6790887E+11  2.5644300E+02  1.5400000E-01  0.0000000E+00 
1.6790930E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6791017E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791061E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6791148E+11  2.5651100E+02  1.5400000E-01  0.0000000E+00 
1.6791191E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791234E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791278E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791321E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6791365E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6791452E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791452E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791495E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6791539E+11  2.5650250E+02  1.5300000E-01  0.0000000E+00 
1.6791582E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6791669E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791713E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6791756E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791800E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6791843E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791887E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791930E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6791973E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792017E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792060E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6792060E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792104E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792191E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792234E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792278E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792408E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792452E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792582E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792626E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6792669E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792712E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6792756E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792799E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6792843E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6792886E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793017E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793060E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793104E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793147E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793191E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6793234E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
