Time,TR22A,TR22B,flags
1971-12-02T15:07:48.000Z,249.46097,250.35897,0
1971-12-03T14:21:56.000Z,249.50299,250.35699,0
1971-12-05T14:24:09.000Z,249.60699,250.37299,0
1971-12-06T18:43:27.000Z,249.64,250.36,0
1971-12-07T17:56:22.000Z,249.66548,250.35448,0
1971-12-08T18:17:08.000Z,249.71699,250.38299,0
1971-12-09T17:38:22.000Z,249.67898,250.34098,0
1971-12-10T21:29:49.000Z,249.59648,250.36348,0
1971-12-11T21:05:19.000Z,249.52898,250.37098,0
1971-12-12T09:55:10.000Z,249.50197,250.37797,0
1971-12-13T14:15:00.000Z,249.39049,250.32949,0
1971-12-15T17:25:55.000Z,249.34399,250.37599,0
1971-12-17T18:40:54.000Z,249.258,250.362,0
1971-12-22T17:40:06.000Z,249.06647,250.31347,0
1971-12-24T18:29:25.000Z,249.06997,250.36997,0
1971-12-27T02:00:21.000Z,249.15649,250.32349,0
1971-12-27T12:33:40.000Z,249.20349,250.33649,0
1971-12-28T19:18:01.000Z,249.29548,250.34448,0
1971-12-29T14:17:16.000Z,249.3385,250.3415,0
1971-12-30T15:01:02.000Z,249.38549,250.33449,0
1972-01-01T15:54:44.000Z,249.48397,250.33597,0
1972-01-03T16:44:32.000Z,249.55997,250.31997,0
1972-01-04T16:34:26.000Z,249.61147,250.32847,0
1972-01-05T16:40:44.000Z,249.68049,250.35949,0
1972-01-06T16:00:21.000Z,249.69549,250.34449,0
1972-01-07T18:14:47.000Z,249.69648,250.32348,0
1972-01-08T15:46:11.000Z,249.69599,250.34399,0
1972-01-09T21:22:08.000Z,249.59948,250.36048,0
1972-01-10T13:06:08.000Z,249.54598,250.35398,0
1972-01-11T18:59:05.000Z,249.47998,250.35998,0
1972-01-12T14:13:49.000Z,249.42047,250.33947,0
1972-01-14T18:11:29.000Z,249.32649,250.33349,0
1972-01-17T16:59:55.000Z,249.24849,250.35149,0
1972-01-21T16:31:52.000Z,249.13499,250.34499,0
1972-01-23T16:10:40.000Z,249.04098,250.29898,0
1972-01-24T15:29:19.000Z,249.10299,250.31699,0
1972-01-25T17:00:24.000Z,249.224,250.336,0
1972-01-27T20:29:20.000Z,249.3555,250.3245,0
1972-01-28T14:24:44.000Z,249.406,250.334,0
1972-01-29T14:45:30.000Z,249.46199,250.33799,0
1972-01-30T11:43:56.000Z,249.52247,250.35747,0
1972-01-31T15:16:07.000Z,249.51297,250.30697,0
1972-02-01T20:14:24.000Z,249.62249,250.35749,0
1972-02-02T15:58:33.000Z,249.652,250.348,0
1972-02-03T16:43:46.000Z,249.68398,250.33598,0
1972-02-04T15:38:23.000Z,249.73148,250.34848,0
1972-02-05T15:51:30.000Z,249.75599,250.34399,0
1972-02-06T15:23:24.000Z,249.75448,250.32548,0
1972-02-07T16:12:17.000Z,249.715,250.345,0
1972-02-08T14:11:45.000Z,249.63449,250.34549,0
1972-02-09T15:12:56.000Z,249.56999,250.34999,0
1972-02-10T14:31:10.000Z,249.50398,250.33598,0
1972-02-11T15:35:46.000Z,249.46997,250.34997,0
1972-02-18T15:34:31.000Z,249.23648,250.34348,0
1972-02-22T15:20:56.000Z,249.12848,250.33148,0
1972-02-23T16:26:54.000Z,249.229,250.331,0
1972-02-24T15:47:27.000Z,249.28949,250.31049,0
1972-02-25T15:55:56.000Z,249.38299,250.33699,0
1972-02-26T13:27:16.000Z,249.4195,250.3205,0
1972-02-27T14:40:36.000Z,249.49698,250.34298,0
1972-02-28T15:01:23.000Z,249.57197,250.36797,0
1972-02-29T16:11:59.000Z,249.58649,250.33349,0
1972-03-01T15:25:10.000Z,249.65898,250.36098,0
1972-03-02T16:11:45.000Z,249.69249,250.34749,0
1972-03-03T16:46:10.000Z,249.755,250.365,0
1972-03-04T15:54:26.000Z,249.78398,250.35598,0
1972-03-05T16:36:55.000Z,249.83048,250.36948,0
1972-03-06T15:52:01.000Z,249.85249,250.36749,0
1972-03-07T14:20:00.000Z,249.8655,250.3745,0
1972-03-08T15:03:26.000Z,249.75099,250.34899,0
1972-03-09T15:51:56.000Z,249.68049,250.35949,0
1972-03-10T14:48:03.000Z,249.64198,250.37798,0
1972-03-17T15:02:06.000Z,249.36249,250.35749,0
1972-03-20T19:13:22.000Z,249.271,250.349,0
1972-03-22T11:20:51.000Z,249.24049,250.35949,0
1972-03-24T21:38:10.000Z,249.36298,250.33698,0
1972-03-26T15:12:29.000Z,249.49048,250.34948,0
1972-03-27T15:23:50.000Z,249.53797,250.34197,0
1972-03-28T15:12:07.000Z,249.63298,250.38698,0
1972-03-29T16:21:05.000Z,249.65798,250.36198,0
1972-03-30T14:59:43.000Z,249.73948,250.40048,0
1972-03-31T15:42:12.000Z,249.76348,250.37648,0
1972-04-01T15:28:09.000Z,249.79549,250.36449,0
1972-04-02T15:55:37.000Z,249.87698,250.40298,0
1972-04-03T14:44:30.000Z,249.89448,250.38548,0
1972-04-04T14:53:48.000Z,249.91949,250.38049,0
1972-04-05T14:18:52.000Z,249.94898,250.39098,0
1972-04-06T14:53:09.000Z,249.92247,250.39747,0
1972-04-07T17:37:09.000Z,249.81298,250.38698,0
1972-04-10T17:11:56.000Z,249.65049,250.38949,0
1972-04-12T16:13:48.000Z,249.57248,250.38748,0
1972-04-14T17:04:05.000Z,249.52947,250.41047,0
1972-04-17T17:12:44.000Z,249.44749,250.41249,0
1972-04-19T18:53:32.000Z,249.37147,250.38847,0
1972-04-21T15:14:26.000Z,249.29999,250.35999,0
1972-04-22T20:00:37.000Z,249.43347,250.38647,0
1972-04-23T21:39:38.000Z,249.53547,250.40447,0
1972-04-24T16:45:49.000Z,249.56097,250.37897,0
1972-04-25T11:44:55.000Z,249.63399,250.40599,0
1972-04-26T12:16:37.000Z,249.68098,250.39898,0
1972-04-27T11:29:23.000Z,249.754,250.426,0
1972-04-28T13:18:30.000Z,249.78848,250.41148,0
1972-04-29T12:45:20.000Z,249.84047,250.41947,0
1972-04-30T16:41:17.000Z,249.90648,250.43348,0
1972-05-01T14:11:48.000Z,249.91597,250.40397,0
1972-05-02T22:21:09.000Z,250.00147,250.43847,0
1972-05-03T21:52:22.000Z,250.00649,250.41349,0
1972-05-04T23:58:16.000Z,250.04799,250.43199,0
1972-05-05T22:33:38.000Z,250.03999,250.43999,0
1972-05-06T23:13:22.000Z,249.95248,250.44748,0
1972-05-07T22:24:31.000Z,249.88798,250.45198,0
1972-05-08T22:45:17.000Z,249.8095,250.4305,0
1972-05-09T22:14:51.000Z,249.7855,250.4545,0
1972-05-10T23:05:15.000Z,249.72399,250.43599,0
1972-05-11T22:19:56.000Z,249.69548,250.44448,0
1972-05-12T23:02:09.000Z,249.6975,250.4825,0
1972-05-14T08:25:54.000Z,249.62498,250.45498,0
1972-05-15T08:22:14.000Z,249.6,250.46,0
1972-05-16T01:10:08.000Z,249.56,250.44,0
1972-05-17T00:46:07.000Z,249.52648,250.43348,0
1972-05-18T06:34:26.000Z,249.49997,250.43997,0
1972-05-19T06:19:50.000Z,249.47749,250.44249,0
1972-05-20T00:34:01.000Z,249.45798,250.44198,0
1972-05-20T22:03:10.000Z,249.44648,250.45348,0
1972-05-21T21:51:02.000Z,249.48699,250.43299,0
1972-05-23T00:08:48.000Z,249.5745,250.4255,0
1972-05-24T02:36:50.000Z,249.66049,250.43949,0
1972-05-25T08:19:33.000Z,249.72499,250.43499,0
1972-05-25T22:01:28.000Z,249.78947,250.47047,0
1972-05-26T22:00:24.000Z,249.81297,250.44697,0
1972-05-28T22:02:12.000Z,249.90699,250.45299,0
1972-05-29T21:32:11.000Z,249.98799,250.49199,0
1972-05-30T23:15:42.000Z,250.01049,250.46949,0
1972-05-31T22:15:55.000Z,250.039,250.461,0
1972-06-01T22:30:40.000Z,250.09548,250.48448,0
1972-06-02T22:05:18.000Z,250.10748,250.47248,0
1972-06-03T21:40:44.000Z,250.15349,250.50649,0
1972-06-04T21:15:21.000Z,250.0705,250.4895,0
1972-06-05T18:46:50.000Z,249.99199,250.48799,0
1972-06-07T21:42:10.000Z,249.86899,250.49099,0
1972-06-09T14:14:39.000Z,249.79148,250.48848,0
1972-06-12T13:54:21.000Z,249.67849,250.48149,0
1972-06-14T13:03:44.000Z,249.61849,250.48149,0
1972-06-16T15:54:43.000Z,249.57848,250.50148,0
1972-06-19T19:07:16.000Z,249.47247,250.46747,0
1972-06-21T08:28:12.000Z,249.62299,250.47699,0
1972-06-23T11:30:05.000Z,249.78799,250.51199,0
1972-06-26T14:40:28.000Z,249.90998,250.48998,0
1972-06-28T13:48:37.000Z,250.04098,250.53898,0
1972-06-30T16:39:11.000Z,250.11098,250.52898,0
1972-07-03T14:02:21.000Z,250.156,250.524,0
1972-07-05T17:03:25.000Z,250.008,250.552,0
1972-07-07T08:04:01.000Z,249.90147,250.53847,0
1972-07-10T14:29:22.000Z,249.79249,250.56749,0
1972-07-12T13:47:12.000Z,249.71898,250.56098,0
1972-07-14T15:38:06.000Z,249.64698,250.55298,0
1972-07-17T13:44:58.000Z,249.55549,250.54449,0
1972-07-19T18:54:31.000Z,249.55198,250.52798,0
1972-07-21T23:14:23.000Z,249.73398,250.54598,0
1972-07-24T16:59:39.000Z,249.912,250.588,0
1972-07-28T17:39:43.000Z,250.07299,250.58699,0
1972-07-31T13:13:07.000Z,250.16647,250.59347,0
1972-08-04T06:11:26.000Z,249.96849,250.57149,0
1972-08-07T14:08:00.000Z,249.80297,250.57697,0
1972-08-09T13:32:23.000Z,249.72499,250.57499,0
1972-08-11T13:11:49.000Z,249.631,250.549,0
1972-08-14T13:42:35.000Z,249.5845,250.5955,0
1972-08-16T13:50:40.000Z,249.51599,250.58399,0
1972-08-18T15:55:38.000Z,249.557,250.563,0
1972-08-21T15:57:11.000Z,249.75197,250.56797,0
1972-08-23T17:38:23.000Z,249.889,250.611,0
1972-08-25T15:21:37.000Z,249.93798,250.58198,0
1972-08-28T17:32:12.000Z,250.06499,250.59499,0
1972-08-30T13:23:20.000Z,250.0955,250.5845,0
1972-09-01T14:50:45.000Z,250.00249,250.59749,0
1972-09-04T14:15:26.000Z,249.79747,250.58247,0
1972-09-06T14:35:08.000Z,249.70298,250.57698,0
1972-09-08T13:26:05.000Z,249.63599,250.58399,0
1972-09-11T14:05:52.000Z,249.54648,250.59348,0
1972-09-13T13:05:57.000Z,249.49699,250.60299,0
1972-09-15T13:32:37.000Z,249.42848,250.59148,0
1972-09-18T12:49:31.000Z,249.5965,250.5835,0
1972-09-20T16:33:04.000Z,249.72497,250.59497,0
1972-09-22T14:00:43.000Z,249.82697,250.61297,0
1972-09-25T13:34:42.000Z,249.98798,250.65198,0
1972-09-27T13:17:23.000Z,250.05198,250.64798,0
1972-09-29T17:20:19.000Z,250.04048,250.59948,0
1972-10-04T13:27:29.000Z,249.71897,250.60097,0
1972-10-06T12:37:57.000Z,249.62749,250.59249,0
1972-10-09T14:02:39.000Z,249.53348,250.60648,0
1972-10-13T13:13:01.000Z,249.4045,250.5955,0
1972-10-17T05:47:18.000Z,249.46349,250.57649,0
1972-10-18T16:58:15.000Z,249.56198,250.57798,0
1972-10-20T17:51:07.000Z,249.69449,250.60549,0
1972-10-23T14:00:34.000Z,249.78649,250.57349,0
1972-10-25T14:12:53.000Z,249.90748,250.61248,0
1972-10-27T13:02:04.000Z,249.93948,250.58048,0
1972-10-30T15:48:58.000Z,249.87749,250.60249,0
1972-11-01T18:06:37.000Z,249.73598,250.60398,0
1972-11-03T14:30:23.000Z,249.60149,250.55849,0
1972-11-06T14:28:31.000Z,249.51399,250.58599,0
1972-11-08T18:20:15.000Z,249.43948,250.58048,0
1972-11-10T18:08:57.000Z,249.37998,250.57998,0
1972-11-13T17:39:39.000Z,249.26947,250.55047,0
1972-11-15T19:25:46.000Z,249.41349,250.56649,0
1972-11-17T17:33:59.000Z,249.50649,250.53349,0
1972-11-20T11:30:19.000Z,249.6745,250.5655,0
1972-11-22T15:01:09.000Z,249.77148,250.56848,0
1972-11-24T10:31:08.000Z,249.86948,250.59048,0
1972-11-27T15:05:12.000Z,249.97198,250.60798,0
1972-11-30T07:55:18.000Z,249.75748,250.58248,0
1972-12-01T10:22:22.000Z,249.66499,250.55499,0
1972-12-04T13:52:25.000Z,249.53599,250.56399,0
1972-12-08T09:05:21.000Z,249.41399,250.56599,0
1972-12-11T17:46:00.000Z,249.31747,250.56247,0
1972-12-13T00:28:56.000Z,249.26099,250.53899,0
1972-12-15T00:25:08.000Z,249.34797,250.53197,0
1972-12-18T01:39:28.000Z,249.539,250.521,0
1972-12-20T07:17:42.000Z,249.684,250.556,0
1972-12-22T08:50:42.000Z,249.79049,250.56949,0
1972-12-27T08:16:23.000Z,249.96249,250.57749,0
1972-12-29T08:14:55.000Z,249.79298,250.54698,0
1973-01-02T08:36:24.000Z,249.56599,250.53399,0
1973-01-03T07:23:23.000Z,249.53848,250.54148,0
1973-01-04T08:09:32.000Z,249.511,250.549,0
1973-01-05T08:02:52.000Z,249.47498,250.54498,0
1973-01-08T07:49:32.000Z,249.39247,250.54747,0
1973-01-10T07:23:13.000Z,249.33697,250.54297,0
1973-01-11T07:44:00.000Z,249.31449,250.54549,0
1973-01-12T07:16:18.000Z,249.28297,250.53697,0
1973-01-12T07:17:56.000Z,249.30299,250.55699,0
1973-01-15T06:54:22.000Z,249.5225,250.5375,0
1973-01-17T08:26:50.000Z,249.641,250.539,0
1973-01-18T08:32:27.000Z,249.70597,250.55397,0
1973-01-20T02:34:54.000Z,249.80547,250.57447,0
1973-01-22T08:32:47.000Z,249.89648,250.56348,0
1973-01-24T07:27:17.000Z,249.97349,250.56649,0
1973-01-27T04:39:08.000Z,249.91398,250.54598,0
1973-01-30T04:47:47.000Z,249.77647,250.60347,0
1973-02-01T04:07:24.000Z,249.68498,250.59498,0
1973-02-03T02:38:58.000Z,249.59199,250.56799,0
1973-02-06T02:20:51.000Z,249.50898,250.57098,0
1973-02-08T06:46:51.000Z,249.441,250.559,0
1973-02-10T01:23:51.000Z,249.40949,250.57049,0
1973-02-12T15:45:57.000Z,249.53799,250.56199,0
1973-02-15T01:00:19.000Z,249.66498,250.53498,0
1973-02-15T01:36:13.000Z,249.67599,250.54399,0
1973-02-16T19:25:10.000Z,249.80047,250.57947,0
1973-02-22T01:57:39.000Z,250.0395,250.5805,0
1973-02-24T01:35:50.000Z,250.07798,250.56198,0
1973-02-26T20:05:53.000Z,249.95349,250.58649,0
1973-02-28T10:32:12.000Z,249.87749,250.60249,0
1973-03-02T14:36:54.000Z,249.78097,250.59897,0
1973-03-05T14:35:11.000Z,249.67147,250.58847,0
1973-03-07T14:27:34.000Z,249.61348,250.58648,0
1973-03-09T19:19:47.000Z,249.55598,250.58398,0
1973-03-12T11:44:46.000Z,249.47499,250.56499,0
1973-03-15T05:44:14.000Z,249.74799,250.61199,0
1973-03-17T03:08:21.000Z,249.85248,250.60748,0
1973-03-19T14:52:21.000Z,249.95299,250.58699,0
1973-03-21T14:35:27.000Z,250.07848,250.62148,0
1973-03-23T23:30:58.000Z,250.18697,250.63297,0
1973-03-27T00:17:51.000Z,250.21499,250.64499,0
1973-03-28T17:25:01.000Z,250.04549,250.61449,0
1973-03-30T14:05:59.000Z,249.98598,250.65398,0
1973-04-02T14:34:50.000Z,249.858,250.642,0
1973-04-03T23:50:08.000Z,249.81598,250.64398,0
1973-04-06T14:49:23.000Z,249.73947,250.64047,0
1973-04-09T09:59:34.000Z,249.68448,250.65548,0
1973-04-11T10:53:40.000Z,249.64047,250.61947,0
1973-04-13T14:04:18.000Z,249.83098,250.62898,0
1973-04-16T12:15:00.000Z,250.01099,250.64899,0
1973-04-18T10:12:09.000Z,250.095,250.645,0
1973-04-20T11:38:28.000Z,250.22098,250.67898,0
1973-04-23T18:24:26.000Z,250.3275,250.6725,0
1973-04-27T14:18:45.000Z,250.13549,250.66449,0
1973-04-30T13:26:30.000Z,250.01548,250.68448,0
1973-05-02T14:14:36.000Z,249.94948,250.69048,0
1973-05-04T13:21:07.000Z,249.879,250.681,0
1973-05-07T18:20:51.000Z,249.79499,250.68499,0
1973-05-09T12:47:12.000Z,249.75247,250.68747,0
1973-05-11T13:30:39.000Z,249.8155,250.6845,0
1973-05-14T08:42:45.000Z,250.0,250.68,0
1973-05-16T09:18:34.000Z,250.12948,250.71048,0
1973-05-18T10:15:07.000Z,250.20398,250.69598,0
1973-05-21T08:46:50.000Z,250.38348,250.75648,0
1973-05-23T09:04:21.000Z,250.41148,250.72848,0
1973-05-25T05:08:43.000Z,250.377,250.743,0
1973-05-29T04:30:34.000Z,250.13197,250.74797,0
1973-05-30T13:04:54.000Z,250.08448,250.75548,0
1973-06-01T22:14:04.000Z,249.95249,250.70749,0
1973-06-04T11:40:44.000Z,249.90348,250.73648,0
1973-06-06T15:14:35.000Z,249.85349,250.74649,0
1973-06-08T19:29:07.000Z,249.78498,250.73498,0
1973-06-11T08:35:19.000Z,249.96548,250.73448,0
1973-06-13T09:21:13.000Z,250.09148,250.74848,0
1973-06-15T18:52:31.000Z,250.20498,250.75498,0
1973-06-18T13:40:51.000Z,250.35198,250.78798,0
1973-06-20T16:42:45.000Z,250.41848,250.78148,0
1973-06-22T20:28:04.000Z,250.48549,250.81449,0
1973-06-25T13:52:51.000Z,250.2305,250.7695,0
1973-06-27T13:24:46.000Z,250.15948,250.80048,0
1973-06-29T14:09:51.000Z,250.04747,250.77247,0
1973-07-03T00:47:39.000Z,249.95897,250.80097,0
1973-07-05T16:41:30.000Z,249.8795,250.8005,0
1973-07-06T13:26:09.000Z,249.84698,250.79298,0
1973-07-09T13:30:26.000Z,249.86448,250.77548,0
1973-07-11T06:46:52.000Z,250.01497,250.80497,0
1973-07-13T15:45:24.000Z,250.12449,250.79549,0
1973-07-16T14:40:03.000Z,250.29548,250.84448,0
1973-07-18T13:09:25.000Z,250.30298,250.77698,0
1973-07-20T13:28:18.000Z,250.3835,250.7965,0
1973-07-23T12:55:27.000Z,250.33099,250.82899,0
1973-07-25T14:42:31.000Z,250.19999,250.83999,0
1973-07-27T16:04:12.000Z,250.10948,250.85048,0
1973-07-30T14:55:34.000Z,249.96248,250.81748,0
1973-08-01T15:24:17.000Z,249.89899,250.82099,0
1973-08-03T22:37:08.000Z,249.844,250.836,0
1973-08-06T22:39:30.000Z,249.70099,250.77899,0
1973-08-10T18:14:09.000Z,250.01048,250.82948,0
1973-08-13T13:54:06.000Z,250.14299,250.83699,0
1973-08-15T14:55:02.000Z,250.24399,250.85599,0
1973-08-17T13:57:10.000Z,250.30999,250.84999,0
1973-08-20T20:32:46.000Z,250.35698,250.84298,0
1973-08-23T01:59:56.000Z,250.1635,250.8365,0
1973-08-24T23:32:47.000Z,250.04997,250.82997,0
1973-08-27T14:24:55.000Z,249.95299,250.84699,0
1973-08-29T12:55:56.000Z,249.8575,250.8225,0
1973-09-03T13:52:57.000Z,249.70899,250.83099,0
1973-09-05T20:01:21.000Z,249.63897,250.80097,0
1973-09-07T06:38:02.000Z,249.78349,250.81649,0
1973-09-10T14:34:10.000Z,250.00449,250.85549,0
1973-09-12T14:18:06.000Z,250.08647,250.85347,0
1973-09-14T13:40:27.000Z,250.12597,250.81397,0
1973-09-17T14:04:40.000Z,250.22449,250.81549,0
1973-09-19T13:57:20.000Z,250.262,250.858,0
1973-09-21T12:08:41.000Z,250.06898,250.83098,0
1973-09-24T14:08:12.000Z,249.907,250.833,0
1973-09-26T20:24:47.000Z,249.79199,250.80799,0
1973-09-28T14:23:50.000Z,249.75148,250.82848,0
1973-10-02T04:09:46.000Z,249.62647,250.81347,0
1973-10-05T15:58:34.000Z,249.59048,250.80948,0
1973-10-08T14:58:08.000Z,249.81548,250.82448,0
1973-10-10T06:04:19.000Z,249.9055,250.8345,0
1973-10-12T15:55:33.000Z,250.00698,250.83298,0
1973-10-15T14:34:22.000Z,250.11497,250.82497,0
1973-10-17T13:55:21.000Z,250.14147,250.79847,0
1973-10-21T00:25:30.000Z,249.97348,250.80648,0
1973-10-24T14:11:43.000Z,249.8025,250.8175,0
1973-10-26T15:39:24.000Z,249.67347,250.76647,0
1973-10-29T14:58:38.000Z,249.61499,250.80499,0
1973-11-02T15:42:56.000Z,249.50747,250.81247,0
1973-11-05T07:14:08.000Z,249.61048,250.78948,0
1973-11-07T15:30:52.000Z,249.75199,250.78799,0
1973-11-09T15:48:55.000Z,249.8705,250.8095,0
1973-11-12T17:00:56.000Z,249.97647,250.78347,0
1973-11-14T13:49:49.000Z,250.04197,250.77797,0
1973-11-19T15:14:25.000Z,249.937,250.803,0
1973-11-21T15:44:29.000Z,249.81149,250.78849,0
1973-11-24T01:39:16.000Z,249.70149,250.77849,0
1973-11-26T15:19:52.000Z,249.59849,250.76149,0
1973-11-28T18:22:18.000Z,249.55698,250.78298,0
1973-12-01T17:31:09.000Z,249.42749,250.73249,0
1973-12-04T00:29:32.000Z,249.50047,250.75947,0
1973-12-05T15:05:57.000Z,249.59397,250.72597,0
1973-12-07T16:55:29.000Z,249.73399,250.74599,0
1973-12-10T16:27:00.000Z,249.88348,250.75648,0
1973-12-12T15:05:23.000Z,249.98647,250.77347,0
1973-12-14T14:50:41.000Z,250.05497,250.76497,0
1973-12-17T15:12:10.000Z,250.05347,250.76647,0
1973-12-19T07:10:30.000Z,249.93599,250.78399,0
1973-12-21T16:15:35.000Z,249.80398,250.77598,0
1973-12-26T15:40:51.000Z,249.62748,250.77248,0
1973-12-28T15:49:21.000Z,249.56998,250.76998,0
1973-12-31T17:04:38.000Z,249.4815,250.7585,0
1974-01-02T16:16:35.000Z,249.53598,250.74398,0
1974-01-04T14:45:42.000Z,249.66948,250.73048,0
1974-01-07T14:49:09.000Z,249.85099,250.74899,0
1974-01-09T14:10:58.000Z,249.95749,250.76249,0
1974-01-12T00:13:07.000Z,250.05199,250.74799,0
1974-01-14T13:41:25.000Z,250.15399,250.76599,0
1974-01-16T15:28:46.000Z,250.04848,250.73148,0
1974-01-18T15:19:15.000Z,249.929,250.751,0
1974-01-21T14:45:34.000Z,249.804,250.756,0
1974-01-23T14:17:45.000Z,249.72048,250.73948,0
1974-01-25T14:43:44.000Z,249.68097,250.75897,0
1974-01-29T14:33:58.000Z,249.55098,250.72898,0
1974-01-30T13:59:10.000Z,249.53948,250.74048,0
1974-02-02T01:37:26.000Z,249.69347,250.74647,0
1974-02-04T16:09:22.000Z,249.84598,250.73398,0
1974-02-06T14:40:07.000Z,249.96499,250.75499,0
1974-02-08T18:14:14.000Z,250.03597,250.72397,0
1974-02-11T16:09:21.000Z,250.219,250.781,0
