Time T dT flags
1.4162340538E+11 2.5334600E+02 3.5700000E-01 0.0000000E+00
1.4162384008E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4162427477E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4162470946E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4162514415E+11 2.5340000E+02 3.5700000E-01 0.0000000E+00
1.4162557884E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4162601353E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4162644823E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4162688292E+11 2.5339200E+02 3.5600000E-01 0.0000000E+00
1.4162731761E+11 2.5339200E+02 3.5600000E-01 0.0000000E+00
1.4162775230E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4162818699E+11 2.5345200E+02 3.5700000E-01 0.0000000E+00
1.4162862169E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4162905638E+11 2.5339200E+02 3.5600000E-01 0.0000000E+00
1.4162949107E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4162992576E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4163036045E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4163079514E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4163122984E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4163166453E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4163209922E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4163253391E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4163296861E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4163340330E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4163383799E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4163427268E+11 2.5339200E+02 3.5600000E-01 0.0000000E+00
1.4163470737E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4163514207E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4163557676E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4163601145E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4163644614E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4163688083E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4163731553E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
1.4163775022E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4163818491E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4163861960E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4163905429E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4163948898E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4163992368E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4164035837E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4164079306E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164122775E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4164166244E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4164209713E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4164253182E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164296652E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4164340121E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164383590E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4164427059E+11 2.5346000E+02 3.5600000E-01 0.0000000E+00
1.4164470528E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4164513997E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164557467E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164600936E+11 2.5346000E+02 3.5600000E-01 0.0000000E+00
1.4164644405E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164687874E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164731343E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164774812E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4164818282E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4164861751E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4164905220E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4164948689E+11 2.5338400E+02 3.5700000E-01 0.0000000E+00
1.4164992158E+11 2.5339200E+02 3.5700000E-01 0.0000000E+00
