Time               T               dT              flags          
1.34179417873E+11 2.5461700E+02  -2.9170000E+00 0.0000000E+00 
1.34179852565E+11 2.5461700E+02  -2.9170000E+00 0.0000000E+00 
1.34180287257E+11 2.5461700E+02  -2.9180000E+00 0.0000000E+00 
1.34180721950E+11 2.5465400E+02  -2.9170000E+00 0.0000000E+00 
1.34181156642E+11 2.5458700E+02  -2.9150000E+00 0.0000000E+00 
1.34181591333E+11 2.5458700E+02  -2.9050000E+00 0.0000000E+00 
1.34182026027E+11 2.5458700E+02  -2.9090000E+00 0.0000000E+00 
1.34182460719E+11 2.5461700E+02  -2.9050000E+00 0.0000000E+00 
1.34182895412E+11 2.5458700E+02  -2.9040000E+00 0.0000000E+00 
1.34183330103E+11 2.5458700E+02  -2.9050000E+00 0.0000000E+00 
1.34183764796E+11 2.5461700E+02  -2.9020000E+00 0.0000000E+00 
1.34184199488E+11 2.5454900E+02  -2.8980000E+00 0.0000000E+00 
1.34184634182E+11 2.5458700E+02  -2.8920000E+00 0.0000000E+00 
1.34185068875E+11 2.5461700E+02  -2.8960000E+00 0.0000000E+00 
1.34185503567E+11 2.5451200E+02  -2.8920000E+00 0.0000000E+00 
1.34185938259E+11 2.5458700E+02  -2.8920000E+00 0.0000000E+00 
1.34186372951E+11 2.5454900E+02  -2.8850000E+00 0.0000000E+00 
1.34186807644E+11 2.5461700E+02  -2.8860000E+00 0.0000000E+00 
1.34187242336E+11 2.5458700E+02  -2.8830000E+00 0.0000000E+00 
1.34187677030E+11 2.5458700E+02  -2.8790000E+00 0.0000000E+00 
1.34188111722E+11 2.5457900E+02  -2.8770000E+00 0.0000000E+00 
1.34188546415E+11 2.5454900E+02  -2.8730000E+00 0.0000000E+00 
1.34188981107E+11 2.5454100E+02  -2.8730000E+00 0.0000000E+00 
1.34189415801E+11 2.5457900E+02  -2.8710000E+00 0.0000000E+00 
1.34189850492E+11 2.5461700E+02  -2.8700000E+00 0.0000000E+00 
1.34190285185E+11 2.5457900E+02  -2.8670000E+00 0.0000000E+00 
1.34190719879E+11 2.5461700E+02  -2.8610000E+00 0.0000000E+00 
1.34191154571E+11 2.5457900E+02  -2.8610000E+00 0.0000000E+00 
1.34191589265E+11 2.5457900E+02  -2.8610000E+00 0.0000000E+00 
1.34192023958E+11 2.5454900E+02  -2.8580000E+00 0.0000000E+00 
1.34192458649E+11 2.5451200E+02  -2.8580000E+00 0.0000000E+00 
1.34192893343E+11 2.5457900E+02  -2.8510000E+00 0.0000000E+00 
1.34193328035E+11 2.5457900E+02  -2.8480000E+00 0.0000000E+00 
1.34193762729E+11 2.5461700E+02  -2.8480000E+00 0.0000000E+00 
1.34194197421E+11 2.5457100E+02  -2.8480000E+00 0.0000000E+00 
1.34194632114E+11 2.5457900E+02  -2.8460000E+00 0.0000000E+00 
1.34195066808E+11 2.5454900E+02  -2.8420000E+00 0.0000000E+00 
1.34195501500E+11 2.5454900E+02  -2.8390000E+00 0.0000000E+00 
1.34195936193E+11 2.5454100E+02  -2.8350000E+00 0.0000000E+00 
1.34196370886E+11 2.5454100E+02  -2.8350000E+00 0.0000000E+00 
1.34196805580E+11 2.5457900E+02  -2.8360000E+00 0.0000000E+00 
1.34197240273E+11 2.5454900E+02  -2.8290000E+00 0.0000000E+00 
1.34197674967E+11 2.5451200E+02  -2.8270000E+00 0.0000000E+00 
1.34198109660E+11 2.5451200E+02  -2.8260000E+00 0.0000000E+00 
1.34198544353E+11 2.5454900E+02  -2.8230000E+00 0.0000000E+00 
1.34198979047E+11 2.5457900E+02  -2.8200000E+00 0.0000000E+00 
1.34199413742E+11 2.5451200E+02  -2.8170000E+00 0.0000000E+00 
1.34199848435E+11 2.5451200E+02  -2.8160000E+00 0.0000000E+00 
1.34200283129E+11 2.5454100E+02  -2.8140000E+00 0.0000000E+00 
1.34200717822E+11 2.5460900E+02  -2.8130000E+00 0.0000000E+00 
1.34201152515E+11 2.5457900E+02  -2.8140000E+00 0.0000000E+00 
1.34201587209E+11 2.5451200E+02  -2.8070000E+00 0.0000000E+00 
1.34202021904E+11 2.5454100E+02  -2.8040000E+00 0.0000000E+00 
1.34202456598E+11 2.5454100E+02  -2.8010000E+00 0.0000000E+00 
1.34202891292E+11 2.5451200E+02  -2.8010000E+00 0.0000000E+00 
1.34203325991E+11 2.5454100E+02  -2.8010000E+00 0.0000000E+00 
1.34203760685E+11 2.5454100E+02  -2.7920000E+00 0.0000000E+00 
1.34204195378E+11 2.5451200E+02  -2.7910000E+00 0.0000000E+00 
1.34204630071E+11 2.5457900E+02  -2.7920000E+00 0.0000000E+00 
1.34205064765E+11 2.5450400E+02  -2.7920000E+00 0.0000000E+00 
1.34205499458E+11 2.5454100E+02  -2.7890000E+00 0.0000000E+00 
1.34205934153E+11 2.5451200E+02  -2.7820000E+00 0.0000000E+00 
1.34206368847E+11 2.5450400E+02  -2.7820000E+00 0.0000000E+00 
1.34206803541E+11 2.5454100E+02  -2.7790000E+00 0.0000000E+00 
1.34207238223E+11 2.5450400E+02  -2.7730000E+00 0.0000000E+00 
1.34207672917E+11 2.5454100E+02  -2.7730000E+00 0.0000000E+00 
1.34208107611E+11 2.5454100E+02  -2.7700000E+00 0.0000000E+00 
1.34208542303E+11 2.5450400E+02  -2.7690000E+00 0.0000000E+00 
1.34208976997E+11 2.5451200E+02  -2.7640000E+00 0.0000000E+00 
1.34209411691E+11 2.5451200E+02  -2.7600000E+00 0.0000000E+00 
1.34209846386E+11 2.5450400E+02  -2.7590000E+00 0.0000000E+00 
1.34210281080E+11 2.5447400E+02  -2.7550000E+00 0.0000000E+00 
1.34210715774E+11 2.5451200E+02  -2.7550000E+00 0.0000000E+00 
1.34211150468E+11 2.5447400E+02  -2.7520000E+00 0.0000000E+00 
1.34211585161E+11 2.5451200E+02  -2.7530000E+00 0.0000000E+00 
1.34212019856E+11 2.5451200E+02  -2.7490000E+00 0.0000000E+00 
1.34212454549E+11 2.5447400E+02  -2.7490000E+00 0.0000000E+00 
1.34212889244E+11 2.5451200E+02  -2.7430000E+00 0.0000000E+00 
1.34213323937E+11 2.5451200E+02  -2.7440000E+00 0.0000000E+00 
1.34213758632E+11 2.5450400E+02  -2.7400000E+00 0.0000000E+00 
1.34214193327E+11 2.5447400E+02  -2.7400000E+00 0.0000000E+00 
1.34214628020E+11 2.5450400E+02  -2.7410000E+00 0.0000000E+00 
1.34215062714E+11 2.5450400E+02  -2.7300000E+00 0.0000000E+00 
1.34215497409E+11 2.5451200E+02  -2.7310000E+00 0.0000000E+00 
